"lang"
{
"Language"	"norwegian"
"[english]5_4203_field { field_number: 2 }"	"Kill with a Wrangled Sentry: %s1"
"5_4204_field { field_number: 2 }"	"Drep 5 fiender med sensorvåpen i ett liv: %s1"
"[english]5_4204_field { field_number: 2 }"	"Get 5 Sentry kills in a single life: %s1"
"5_4302_field { field_number: 2 }"	"Del ut 500 helse til lagkamerater: %s1"
"[english]5_4302_field { field_number: 2 }"	"Dispense 500 health to teammates: %s1"
"5_4303_field { field_number: 2 }"	"Teleporter en lagkamerat: %s1"
"[english]5_4303_field { field_number: 2 }"	"Teleport a teammate: %s1"
"5_4402_field { field_number: 2 }"	"Helbred 50 helse med Korsfarerens armbrøst: %s1"
"[english]5_4402_field { field_number: 2 }"	"Heal 50 health with the Crusader's Crossbow: %s1"
"5_4403_field { field_number: 2 }"	"Regenerer eller samle inn 200 helse som Medic: %s1"
"[english]5_4403_field { field_number: 2 }"	"Regenerate or collect 200 health as Medic: %s1"
"5_4404_field { field_number: 2 }"	"Helbred på lang avstand med Korsfarerens armbrøst: %s1"
"[english]5_4404_field { field_number: 2 }"	"Long range heal with the Crusader's Crossbow: %s1"
"5_4502_field { field_number: 2 }"	"Få en medvirkning som Medic: %s1"
"[english]5_4502_field { field_number: 2 }"	"Assist in a kill as Medic: %s1"
"5_4504_field { field_number: 2 }"	"Få 3 medvirkninger i én Überladning med Kritzkrieg : %s1"
"[english]5_4504_field { field_number: 2 }"	"Assist in 3 kills in a single Kritzkrieg uber: %s1"
"5_4602_field { field_number: 2 }"	"Drep som Sniper: %s1"
"[english]5_4602_field { field_number: 2 }"	"Kill as Sniper: %s1"
"5_4603_field { field_number: 2 }"	"Få en medvirkning med Jarate som Sniper: %s1"
"[english]5_4603_field { field_number: 2 }"	"Jarate assist as Sniper: %s1"
"5_4604_field { field_number: 2 }"	"Drep en fiende som er dekket av Jarate: %s1"
"[english]5_4604_field { field_number: 2 }"	"Kill an enemy covered in Jarate: %s1"
"5_4705_field { field_number: 2 }"	"Håndrep som Sniper: %s1"
"[english]5_4705_field { field_number: 2 }"	"Taunt kill as Sniper: %s1"
"5_4804_field { field_number: 2 }"	"Absorber 125 helse med en Dobbeltgjenger: %s1"
"[english]5_4804_field { field_number: 2 }"	"Absorb 125 health with the Deadringer: %s1"
"5_4905_field { field_number: 2 }"	"Drep en Heavy, Medic, Sniper eller Engineer som Spy: %s1"
"[english]5_4905_field { field_number: 2 }"	"Kill Heavy, Medic, Sniper, or Engineer as Spy: %s1"
"5_5001_field { field_number: 2 }"	"Få poeng på Snowycoast: %s1"
"[english]5_5001_field { field_number: 2 }"	"Score points on Snowycoast: %s1"
"5_5002_field { field_number: 2 }"	"Vinn en runde på Snowycoast: %s1"
"[english]5_5002_field { field_number: 2 }"	"Win a round on Snowycoast: %s1"
"5_500_field { field_number: 2 }"	"Få poeng som Heavy: %s1"
"[english]5_500_field { field_number: 2 }"	"Score points as Heavy: %s1"
"5_501_field { field_number: 2 }"	"Erobre eller forsvar et mål som Heavy: %s1"
"[english]5_501_field { field_number: 2 }"	"Capture or defend an objective as Heavy: %s1"
"5_502_field { field_number: 2 }"	"Drep en Scout som Heavy: %s1"
"[english]5_502_field { field_number: 2 }"	"Kill a Scout as Heavy: %s1"
"5_503_field { field_number: 2 }"	"Ødelegg en Engineer-bygning som Heavy: %s1"
"[english]5_503_field { field_number: 2 }"	"Destroy an Engineer building as Heavy: %s1"
"5_504_field { field_number: 2 }"	"Drep en Heavy som Heavy: %s1"
"[english]5_504_field { field_number: 2 }"	"Kill a Heavy as Heavy: %s1"
"5_505_field { field_number: 2 }"	"Ta 1000 skade i ett liv som Heavy: %s1"
"[english]5_505_field { field_number: 2 }"	"Take 1000 damage in a single life as Heavy: %s1"
"5_506_field { field_number: 2 }"	"Drep en fiende som Heavy: %s1"
"[english]5_506_field { field_number: 2 }"	"Get a kill as Heavy: %s1"
"5_508_field { field_number: 2 }"	"Mat en lagkamerat som Heavy: %s1"
"[english]5_508_field { field_number: 2 }"	"Feed a teammate as Heavy: %s1"
"5_5101_field { field_number: 2 }"	"Få poeng på Vanguard: %s1"
"[english]5_5101_field { field_number: 2 }"	"Score points on Vanguard: %s1"
"5_5102_field { field_number: 2 }"	"Vinn en runde på Vanguard: %s1"
"[english]5_5102_field { field_number: 2 }"	"Win a round on Vanguard: %s1"
"5_5201_field { field_number: 2 }"	"Få poeng på Landfall: %s1"
"[english]5_5201_field { field_number: 2 }"	"Score points on Landfall: %s1"
"5_5202_field { field_number: 2 }"	"Vinn en runde på Landfall: %s1"
"[english]5_5202_field { field_number: 2 }"	"Win a round on Landfall: %s1"
"5_5301_field { field_number: 2 }"	"Få poeng på Highpass: %s1"
"[english]5_5301_field { field_number: 2 }"	"Score points on Highpass: %s1"
"5_5302_field { field_number: 2 }"	"Vinn en runde på Highpass: %s1"
"[english]5_5302_field { field_number: 2 }"	"Win a round on Highpass: %s1"
"5_5401_field { field_number: 2 }"	"Plukk opp sjeler på Maple Ridge Event: %s1"
"[english]5_5401_field { field_number: 2 }"	"Collect souls on Maple Ridge Event: %s1"
"5_5402_field { field_number: 2 }"	"Plukk opp et halloween-gresskar: %s1"
"[english]5_5402_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_5403_field { field_number: 2 }"	"Drep med en gresskarbombe: %s1"
"[english]5_5403_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_5501_field { field_number: 2 }"	"Plukk opp sjeler på Brimstone: %s1"
"[english]5_5501_field { field_number: 2 }"	"Collect souls on Brimstone: %s1"
"5_5502_field { field_number: 2 }"	"Plukk opp et halloween-gresskar: %s1"
"[english]5_5502_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_5503_field { field_number: 2 }"	"Drep med en gresskarbombe: %s1"
"[english]5_5503_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_5601_field { field_number: 2 }"	"Plukk opp sjeler på Pit of Death: %s1"
"[english]5_5601_field { field_number: 2 }"	"Collect souls on Pit of Death: %s1"
"5_5602_field { field_number: 2 }"	"Plukk opp hjemsøkte sjeler: %s1"
"[english]5_5602_field { field_number: 2 }"	"Collect haunted souls: %s1"
"5_5603_field { field_number: 2 }"	"Avlever hjemsøkte sjeler i underverdenen: %s1"
"[english]5_5603_field { field_number: 2 }"	"Deposit haunted souls in the Underworld: %s1"
"5_5701_field { field_number: 2 }"	"Få poeng på Mercenary Park: %s1"
"[english]5_5701_field { field_number: 2 }"	"Score points on Mercenary Park: %s1"
"5_5702_field { field_number: 2 }"	"Erobre eller forsvar et kontrollpunkt på Mercenary Park: %s1"
"[english]5_5702_field { field_number: 2 }"	"Capture or defend a Control Point on Mercenary Park: %s1"
"5_5703_field { field_number: 2 }"	"Forsvar et kontrollpunkt på Mercenary Park: %s1"
"[english]5_5703_field { field_number: 2 }"	"Defend a Control Point on Mercenary Park: %s1"
"5_5704_field { field_number: 2 }"	"Vinn en runde på Mercenary Park: %s1"
"[english]5_5704_field { field_number: 2 }"	"Win a round on Mercenary Park: %s1"
"5_5707_field { field_number: 2 }"	"Erobre et mål som Pyro: %s1"
"[english]5_5707_field { field_number: 2 }"	"Capture objective as Pyro: %s1"
"5_5708_field { field_number: 2 }"	"Dominer en spiller som Pyro: %s1"
"[english]5_5708_field { field_number: 2 }"	"Dominate a player as Pyro: %s1"
"5_5709_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Heavy: %s1"
"[english]5_5709_field { field_number: 2 }"	"Get 5 kills as Heavy in a single life: %s1"
"5_5712_field { field_number: 2 }"	"Gjør 500 etterbrenningsskade i ett liv: %s1"
"[english]5_5712_field { field_number: 2 }"	"Deal 500 afterburn damage in a single life: %s1"
"5_5713_field { field_number: 2 }"	"Slukk en lagkamerat med en Termisk oppdrift: %s1"
"[english]5_5713_field { field_number: 2 }"	"Extinguish a teammate with the Thermal Thruster: %s1"
"5_5715_field { field_number: 2 }"	"Erobre et mål som en angriper: %s1"
"[english]5_5715_field { field_number: 2 }"	"Capture an Objective on offense: %s1"
"5_5716_field { field_number: 2 }"	"Dominer en spiller: %s1"
"[english]5_5716_field { field_number: 2 }"	"Dominate another player: %s1"
"5_5717_field { field_number: 2 }"	"Bli den beste spilleren som en forsvarer: %s1"
"[english]5_5717_field { field_number: 2 }"	"Be MVP on defense: %s1"
"5_5718_field { field_number: 2 }"	"Forsvar et mål: %s1"
"[english]5_5718_field { field_number: 2 }"	"Defend an objective: %s1"
"5_5719_field { field_number: 2 }"	"Dominer en spiller som Demoman: %s1"
"[english]5_5719_field { field_number: 2 }"	"Dominate a player as Demoman: %s1"
"5_5720_field { field_number: 2 }"	"Dominer en spiller: %s1"
"[english]5_5720_field { field_number: 2 }"	"Get a domination: %s1"
"5_5721_field { field_number: 2 }"	"Dominer en spiller som Heavy: %s1"
"[english]5_5721_field { field_number: 2 }"	"Dominate a player as Heavy: %s1"
"5_5722_field { field_number: 2 }"	"Dominer en spiller som Engineer: %s1"
"[english]5_5722_field { field_number: 2 }"	"Dominate a player as Engineer: %s1"
"5_5723_field { field_number: 2 }"	"Dominer en spiller som Scout: %s1"
"[english]5_5723_field { field_number: 2 }"	"Dominate a player as Scout: %s1"
"5_5960_field { field_number: 2 }"	"Dominer en spiller som Soldier: %s1"
"[english]5_5960_field { field_number: 2 }"	"Dominate a player as Soldier: %s1"
"5_5961_field { field_number: 2 }"	"Dominer en spiller som Sniper: %s1"
"[english]5_5961_field { field_number: 2 }"	"Dominate a player as Sniper: %s1"
"5_5962_field { field_number: 2 }"	"Dominer en spiller som Spy: %s1"
"[english]5_5962_field { field_number: 2 }"	"Dominate a player as Spy: %s1"
"5_5964_field { field_number: 2 }"	"Drep 5 fiender i ett liv: %s1"
"[english]5_5964_field { field_number: 2 }"	"Get 5 kills in a single life: %s1"
"5_5965_field { field_number: 2 }"	"Drep en fiende: %s1"
"[english]5_5965_field { field_number: 2 }"	"Get a kill: %s1"
"5_5966_field { field_number: 2 }"	"Dominer en spiller på Mercenary Park: %s1"
"[english]5_5966_field { field_number: 2 }"	"Dominate another player on Mercenary Park: %s1"
"5_5967_field { field_number: 2 }"	"Drep 5 fiender i ett liv på Mercenary Park: %s1"
"[english]5_5967_field { field_number: 2 }"	"Get 5 kills in a single life on Mercenary Park: %s1"
"5_5968_field { field_number: 2 }"	"Få poeng på et Ta flagget-kart: %s1"
"[english]5_5968_field { field_number: 2 }"	"Score points on a CTF map: %s1"
"5_5970_field { field_number: 2 }"	"Ta flagget: %s1"
"[english]5_5970_field { field_number: 2 }"	"Capture the flag: %s1"
"5_5972_field { field_number: 2 }"	"Forsvar etterretningen: %s1"
"[english]5_5972_field { field_number: 2 }"	"Defend your intelligence: %s1"
"5_5973_field { field_number: 2 }"	"Få poeng på DeGroot Keep: %s1"
"[english]5_5973_field { field_number: 2 }"	"Forsooth! Score points on DeGroot Keep: %s1"
"5_5975_field { field_number: 2 }"	"Forsvar et kontrollpunkt på DeGroot Keep: %s1"
"[english]5_5975_field { field_number: 2 }"	"Safeguard thine point on DeGroot Keep: %s1"
"5_5976_field { field_number: 2 }"	"Plyndre fiendens kontrollpunkt på DeGroot Keep: %s1"
"[english]5_5976_field { field_number: 2 }"	"Pillage the enemy point on DeGroot Keep: %s1"
"5_5977_field { field_number: 2 }"	"Beseir 5 fiender i ett anfall: %s1"
"[english]5_5977_field { field_number: 2 }"	"Vanquish 5 enemies in a single bout: %s1"
"5_5979_field { field_number: 2 }"	"Drep en fiende i Mannsterk: %s1"
"[english]5_5979_field { field_number: 2 }"	"Get a kill in Mannpower: %s1"
"5_5980_field { field_number: 2 }"	"Drep en fiende som har en forsterkning mens du ikke har det: %s1"
"[english]5_5980_field { field_number: 2 }"	"Kill an enemy with a Powerup while you don't have a Powerup: %s1"
"5_5982_field { field_number: 2 }"	"Drep 10 fiender i ett liv i Mannsterk: %s1"
"[english]5_5982_field { field_number: 2 }"	"Get 10 kills in Mannpower in a single life: %s1"
"5_5991_field { field_number: 2 }"	"Drep en fiende med et kritisk treff fra en Jernhånd: %s1"
"[english]5_5991_field { field_number: 2 }"	"Get a melee crit kill with the Gunslinger: %s1"
"5_5996_field { field_number: 2 }"	"Drep en fiende med ditt primærvåpen: %s1"
"[english]5_5996_field { field_number: 2 }"	"Get a kill with your primary weapon: %s1"
"5_5997_field { field_number: 2 }"	"Drep en fiende med ditt primærvåpen: %s1"
"[english]5_5997_field { field_number: 2 }"	"Get a kill with your primary weapon: %s1"
"5_5998_field { field_number: 2 }"	"Drep 5 fiender med et Messingbeist i ett liv: %s1"
"[english]5_5998_field { field_number: 2 }"	"Get 5 kills with the Brass Beast in a single life: %s1"
"5_600_field { field_number: 2 }"	"Få poeng som Engineer: %s1"
"[english]5_600_field { field_number: 2 }"	"Score points as Engineer: %s1"
"5_601_field { field_number: 2 }"	"Drep 3 fiender med ett sensorvåpen: %s1"
"[english]5_601_field { field_number: 2 }"	"Get 3 kills with a single Sentry: %s1"
"5_604_field { field_number: 2 }"	"Drep en fiende som Engineer: %s1"
"[english]5_604_field { field_number: 2 }"	"Get a kill as Engineer: %s1"
"5_607_field { field_number: 2 }"	"Drep med et temmet sensorvåpen: %s1"
"[english]5_607_field { field_number: 2 }"	"Kill with Wrangled Sentry: %s1"
"5_6266_field { field_number: 2 }"	"Ta 1000 skade i ett liv mens du bruker et Messingbeist: %s1"
"[english]5_6266_field { field_number: 2 }"	"Take 1000 damage in a single life while using the Brass Beast: %s1"
"5_6267_field { field_number: 2 }"	"Drep en fiende med et Messingbeist: %s1"
"[english]5_6267_field { field_number: 2 }"	"Get a kill with the Brass Beast: %s1"
"5_6273_field { field_number: 2 }"	"Drep med en Loch Nesestyver: %s1"
"[english]5_6273_field { field_number: 2 }"	"Kill with The Loch-n-Load: %s1"
"5_6283_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Demoman: %s1"
"[english]5_6283_field { field_number: 2 }"	"Get 5 kills as Demo in a single life: %s1"
"5_6285_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Engineer: %s1"
"[english]5_6285_field { field_number: 2 }"	"Get 5 kills as Engineer in a single life: %s1"
"5_6287_field { field_number: 2 }"	"Bli den beste spilleren som Demoman: %s1"
"[english]5_6287_field { field_number: 2 }"	"Be MVP as Demoman: %s1"
"5_6288_field { field_number: 2 }"	"Bli den beste spilleren som Heavy: %s1"
"[english]5_6288_field { field_number: 2 }"	"Be MVP as Heavy: %s1"
"5_6289_field { field_number: 2 }"	"Bli den beste spilleren som Engineer: %s1"
"[english]5_6289_field { field_number: 2 }"	"Be MVP as Engineer: %s1"
"5_6295_field { field_number: 2 }"	"Drep en fiende med en Ryggspreder: %s1"
"[english]5_6295_field { field_number: 2 }"	"Get a kill with the Back Scatter: %s1"
"5_6296_field { field_number: 2 }"	"Drep 5 fiender med en Ryggspreder i ett liv: %s1"
"[english]5_6296_field { field_number: 2 }"	"Get 5 kills with the Back Scatter in a single life: %s1"
"5_6297_field { field_number: 2 }"	"Drep en fiende med minikrit, med en Ryggspreder: %s1"
"[english]5_6297_field { field_number: 2 }"	"Get a minicrit kill with the Back Scatter: %s1"
"5_6298_field { field_number: 2 }"	"Drep en fiende med en Flogistonator: %s1"
"[english]5_6298_field { field_number: 2 }"	"Get a kill with the Phlogistinator: %s1"
"5_6299_field { field_number: 2 }"	"Drep en fiende mens du er Mmmf: %s1"
"[english]5_6299_field { field_number: 2 }"	"Get a kill while Mmmph'd: %s1"
"5_6300_field { field_number: 2 }"	"Drep 5 fiender i ett liv mens du er Mmmf: %s1"
"[english]5_6300_field { field_number: 2 }"	"Get 5 kills while Mmmph'd in a single life: %s1"
"5_6306_field { field_number: 2 }"	"Drep en fiende med en Flogistonator: %s1"
"[english]5_6306_field { field_number: 2 }"	"Get a kill with the Phlogistinator: %s1"
"5_6308_field { field_number: 2 }"	"Drep en fiende med en Hagle: %s1"
"[english]5_6308_field { field_number: 2 }"	"Get a kill with a Shotgun: %s1"
"5_6309_field { field_number: 2 }"	"Drep 3 fiender med en Hagle i ett liv: %s1"
"[english]5_6309_field { field_number: 2 }"	"Get 3 kills with a shotgun in a single life: %s1"
"5_6310_field { field_number: 2 }"	"Drep 5 fiender med en Hagle i ett liv: %s1"
"[english]5_6310_field { field_number: 2 }"	"Get 5 kills with a shotgun in a single life: %s1"
"5_6318_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Scout: %s1"
"[english]5_6318_field { field_number: 2 }"	"Get 5 kills as Scout in a single life: %s1"
"5_6319_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Soldier: %s1"
"[english]5_6319_field { field_number: 2 }"	"Get 5 kills as Soldier in a single life: %s1"
"5_6320_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Pyro: %s1"
"[english]5_6320_field { field_number: 2 }"	"Get 5 kills as Pyro in a single life: %s1"
"5_6321_field { field_number: 2 }"	"Bli den beste spilleren som Scout: %s1"
"[english]5_6321_field { field_number: 2 }"	"Be MVP as Scout: %s1"
"5_6345_field { field_number: 2 }"	"Bli den beste spilleren som Soldier: %s1"
"[english]5_6345_field { field_number: 2 }"	"Be MVP as Soldier: %s1"
"5_6346_field { field_number: 2 }"	"Bli den beste spilleren som Pyro: %s1"
"[english]5_6346_field { field_number: 2 }"	"Be MVP as Pyro: %s1"
"5_6354_field { field_number: 2 }"	"Få en medvirkning med en Überladet lagkamerat: %s1"
"[english]5_6354_field { field_number: 2 }"	"Get an assist with an Ubered teammate"
"5_6355_field { field_number: 2 }"	"Bli den beste spilleren som Spy: %s1"
"[english]5_6355_field { field_number: 2 }"	"Be MVP as Spy: %s1"
"5_6356_field { field_number: 2 }"	"Bli den beste spilleren som Medic: %s1"
"[english]5_6356_field { field_number: 2 }"	"Be MVP as Medic: %s1"
"5_6357_field { field_number: 2 }"	"Bli den beste spilleren som Sniper: %s1"
"[english]5_6357_field { field_number: 2 }"	"Be MVP as Sniper: %s1"
"5_6365_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Spy: %s1"
"[english]5_6365_field { field_number: 2 }"	"Get 5 kills as Spy in a single life: %s1"
"5_6367_field { field_number: 2 }"	"Drep 5 fiender i ett liv som Sniper: %s1"
"[english]5_6367_field { field_number: 2 }"	"Get 5 kills as Sniper in a single life: %s1"
"5_6368_field { field_number: 2 }"	"Dominer en spiller som Medic: %s1"
"[english]5_6368_field { field_number: 2 }"	"Dominate a player as Medic: %s1"
"5_6377_field { field_number: 2 }"	"Drep 3 fiender med en Storkar på 5 sekunder: %s1"
"[english]5_6377_field { field_number: 2 }"	"Get 3 kills with The Big Earner in 5 seconds: %s1"
"5_6378_field { field_number: 2 }"	"Drep en fiende med en Storkar: %s1"
"[english]5_6378_field { field_number: 2 }"	"Get a kill with The Big Earner: %s1"
"5_6379_field { field_number: 2 }"	"Drep 5 fiender med en Storkar i ett liv: %s1"
"[english]5_6379_field { field_number: 2 }"	"Get 5 kills with The Big Earner in a single life: %s1"
"5_6388_field { field_number: 2 }"	"Helbred 250 helse innen 1 sekund: %s1"
"[english]5_6388_field { field_number: 2 }"	"Heal 250 health within 1 second: %s1"
"5_6389_field { field_number: 2 }"	"Helbred 3000 helse i ett liv: %s1"
"[english]5_6389_field { field_number: 2 }"	"Heal 3000 health in a single life: %s1"
"5_6398_field { field_number: 2 }"	"Drep 5 fiender med en Signalpistol i ett liv: %s1"
"[english]5_6398_field { field_number: 2 }"	"Get 5 kills with The Flare Gun in a life: %s1"
"5_6407_field { field_number: 2 }"	"Få poeng på 2Fort: %s1"
"[english]5_6407_field { field_number: 2 }"	"Score points on 2Fort: %s1"
"5_6408_field { field_number: 2 }"	"Ta flagget på 2Fort: %s1"
"[english]5_6408_field { field_number: 2 }"	"Capture the flag on 2Fort: %s1"
"5_6409_field { field_number: 2 }"	"Forsvar flagget på 2Fort: %s1"
"[english]5_6409_field { field_number: 2 }"	"Defend the flag on 2Fort: %s1"
"5_6410_field { field_number: 2 }"	"Vinn en runde på 2Fort: %s1"
"[english]5_6410_field { field_number: 2 }"	"Win a round on 2Fort: %s1"
"5_6419_field { field_number: 2 }"	"Få poeng på Upward: %s1"
"[english]5_6419_field { field_number: 2 }"	"Score points on Upward: %s1"
"5_6420_field { field_number: 2 }"	"Dytt nyttelastvognen på Upward: %s1"
"[english]5_6420_field { field_number: 2 }"	"Push the payload cart on Upward: %s1"
"5_6421_field { field_number: 2 }"	"Drep en fiende som dytter vognen på Upward: %s1"
"[english]5_6421_field { field_number: 2 }"	"Kill an enemy pushing the cart on Upward: %s1"
"5_6422_field { field_number: 2 }"	"Vinn en runde på Upward: %s1"
"[english]5_6422_field { field_number: 2 }"	"Win a round on Upward: %s1"
"5_6423_field { field_number: 2 }"	"Få poeng på Goldrush: %s1"
"[english]5_6423_field { field_number: 2 }"	"Score points on Goldrush: %s1"
"5_6424_field { field_number: 2 }"	"Dytt vognen på Goldrush: %s1"
"[english]5_6424_field { field_number: 2 }"	"Push the cart  on Goldrush: %s1"
"5_6425_field { field_number: 2 }"	"Drep en fiende som dytter vognen på Goldrush: %s1"
"[english]5_6425_field { field_number: 2 }"	"Kill an enemy pushing the cart on Goldrush: %s1"
"5_6426_field { field_number: 2 }"	"Vinn en runde på Upward: %s1"
"[english]5_6426_field { field_number: 2 }"	"Win a round on Upward: %s1"
"5_6427_field { field_number: 2 }"	"Få poeng på Suijin: %s1"
"[english]5_6427_field { field_number: 2 }"	"Score points on Suijin: %s1"
"5_6428_field { field_number: 2 }"	"Erobre kontrollpunktet på Suijin: %s1"
"[english]5_6428_field { field_number: 2 }"	"Capture the Control Point on Suijin: %s1"
"5_6429_field { field_number: 2 }"	"Forsvar kontrollpunktet på Suijin: %s1"
"[english]5_6429_field { field_number: 2 }"	"Defend the Control Point on Suijin: %s1"
"5_6430_field { field_number: 2 }"	"Vinn en runde på Suijin: %s1"
"[english]5_6430_field { field_number: 2 }"	"Win a round on Suijin: %s1"
"5_6432_field { field_number: 2 }"	"Erobre et kontrollpunkt: %s1"
"[english]5_6432_field { field_number: 2 }"	"Capture a Control Point: %s1"
"5_6433_field { field_number: 2 }"	"Forsvar et kontrollpunkt: %s1"
"[english]5_6433_field { field_number: 2 }"	"Defend a Control Point: %s1"
"5_6434_field { field_number: 2 }"	"Vinn en runde: %s1"
"[english]5_6434_field { field_number: 2 }"	"Win a round: %s1"
"5_6435_field { field_number: 2 }"	"Få poeng på Badwater: %s1"
"[english]5_6435_field { field_number: 2 }"	"Score points on Badwater: %s1"
"5_6436_field { field_number: 2 }"	"Dytt vognen på Badwater: %s1"
"[english]5_6436_field { field_number: 2 }"	"Push the cart on Badwater: %s1"
"5_6437_field { field_number: 2 }"	"Drep en fiende som dytter vognen på Badwater: %s1"
"[english]5_6437_field { field_number: 2 }"	"Kill an enemy pushing the cart on Badwater: %s1"
"5_6438_field { field_number: 2 }"	"Vinn en runde på Badwater: %s1"
"[english]5_6438_field { field_number: 2 }"	"Win a round on Badwater: %s1"
"5_6439_field { field_number: 2 }"	"Få poeng på Hightower: %s1"
"[english]5_6439_field { field_number: 2 }"	"Score points on Hightower: %s1"
"5_6440_field { field_number: 2 }"	"Dytt vognen på Hightower: %s1"
"[english]5_6440_field { field_number: 2 }"	"Push the cart on Hightower: %s1"
"5_6441_field { field_number: 2 }"	"Drep en fiende som dytter vognen på Hightower: %s1"
"[english]5_6441_field { field_number: 2 }"	"Kill an enemy pushing their cart on Hightower: %s1"
"5_6442_field { field_number: 2 }"	"Vinn en runde på Hightower: %s1"
"[english]5_6442_field { field_number: 2 }"	"Win a round on Hightower: %s1"
"5_6443_field { field_number: 2 }"	"Få poeng på Harvest: %s1"
"[english]5_6443_field { field_number: 2 }"	"Score points on Harvest: %s1"
"5_6444_field { field_number: 2 }"	"Erobre et kontrollpunkt på Harvest: %s1"
"[english]5_6444_field { field_number: 2 }"	"Capture a Control Point on Harvest: %s1"
"5_6445_field { field_number: 2 }"	"Forsvar et kontrollpunkt på Harvest: %s1"
"[english]5_6445_field { field_number: 2 }"	"Defend a Control Point on Harvest: %s1"
"5_6446_field { field_number: 2 }"	"Vinn en runde på Harvest: %s1"
"[english]5_6446_field { field_number: 2 }"	"Win a round on Harvest: %s1"
"5_6447_field { field_number: 2 }"	"Få poeng på Dustbowl: %s1"
"[english]5_6447_field { field_number: 2 }"	"Score points on Dustbowl: %s1"
"5_6448_field { field_number: 2 }"	"Erobre et kontrollpunkt på Dustbowl: %s1"
"[english]5_6448_field { field_number: 2 }"	"Capture a Control Point on Dustbowl: %s1"
"5_6449_field { field_number: 2 }"	"Forsvar et kontrollpunkt på Dustbowl: %s1"
"[english]5_6449_field { field_number: 2 }"	"Defend a Control Point on Dustbowl: %s1"
"5_6450_field { field_number: 2 }"	"Vinn en runde på Dustbowl: %s1"
"[english]5_6450_field { field_number: 2 }"	"Win a round on Dustbowl: %s1"
"5_6451_field { field_number: 2 }"	"Få poeng på Turbine: %s1"
"[english]5_6451_field { field_number: 2 }"	"Score points on Turbine: %s1"
"5_6452_field { field_number: 2 }"	"Ta flagget på Turbine: %s1"
"[english]5_6452_field { field_number: 2 }"	"Capture the flag on Turbine: %s1"
"5_6453_field { field_number: 2 }"	"Forsvar flagget på Turbine: %s1"
"[english]5_6453_field { field_number: 2 }"	"Defend the flag on Turbine: %s1"
"5_6454_field { field_number: 2 }"	"Vinn en runde på Turbine: %s1"
"[english]5_6454_field { field_number: 2 }"	"Win a round on Turbine: %s1"
"5_6464_field { field_number: 2 }"	"Drep en fiende med en Dragens vrede: %s1"
"[english]5_6464_field { field_number: 2 }"	"Get a kill with the Dragon's Fury: %s1"
"5_6465_field { field_number: 2 }"	"Treff og drep en brennende fiende med Dragens vrede: %s1"
"[english]5_6465_field { field_number: 2 }"	"Hit and kill a burning enemy with the Dragon's Fury: %s1"
"5_6475_field { field_number: 2 }"	"Drep 5 fiender med en Dragens vrede i ett liv: %s1"
"[english]5_6475_field { field_number: 2 }"	"Get 5 kills with the Dragon's Fury in a single life: %s1"
"5_6485_field { field_number: 2 }"	"Klask en fiende til døde: %s1"
"[english]5_6485_field { field_number: 2 }"	"Slap an enemy to death: %s1"
"5_6486_field { field_number: 2 }"	"Klask to fiender til døde i ett liv: %s1"
"[english]5_6486_field { field_number: 2 }"	"Slap two enemies to death in a single life: %s1"
"5_6487_field { field_number: 2 }"	"Klask tre fiender til døde i ett liv: %s1"
"[english]5_6487_field { field_number: 2 }"	"Slap three enemies to death in a single life: %s1"
"5_6488_field { field_number: 2 }"	"Sett fyr på en bensindynket fiende som Pyro: %s1"
"[english]5_6488_field { field_number: 2 }"	"Ignite an enemy doused in gas as Pyro: %s1"
"5_6498_field { field_number: 2 }"	"Det settes fyr på noen du har dynket i bensin: %s1"
"[english]5_6498_field { field_number: 2 }"	"Have one of your gas doused victim be ignited: %s1"
"5_6532_field { field_number: 2 }"	"Få poeng på Banana Bay: %s1"
"[english]5_6532_field { field_number: 2 }"	"Score points on Banana Bay: %s1"
"5_6533_field { field_number: 2 }"	"Dytt vognen på Banana Bay: %s1"
"[english]5_6533_field { field_number: 2 }"	"Push the cart on Banana Bay: %s1"
"5_6535_field { field_number: 2 }"	"Drep en fiende som dytter vognen på Banana Bay: %s1"
"[english]5_6535_field { field_number: 2 }"	"Kill an enemy pushing their cart on Banana Bay: %s1"
"5_6538_field { field_number: 2 }"	"Vinn en runde på Banana Bay: %s1"
"[english]5_6538_field { field_number: 2 }"	"Win a round on Banana Bay: %s1"
"5_6542_field { field_number: 2 }"	"Få poeng på Mossrock: %s1"
"[english]5_6542_field { field_number: 2 }"	"Score points on Mossrock: %s1"
"5_6543_field { field_number: 2 }"	"Erobre et kontrollpunkt på Mossrock: %s1"
