"lang"
{
"Language"	"french"
"5_301_field { field_number: 2 }"	"Éteignez un coéquipier en feu en tant que Pyro : %s1"
"[english]5_301_field { field_number: 2 }"	"Extinguish a teammate as Pyro: %s1"
"5_302_field { field_number: 2 }"	"Victimes avec un projectile renvoyé en tant que Pyro : %s1"
"[english]5_302_field { field_number: 2 }"	"Kill with a reflected projectile as Pyro: %s1"
"5_303_field { field_number: 2 }"	"Causez une mort environnementale en tant que Pyro : %s1"
"[english]5_303_field { field_number: 2 }"	"Environment kill as Pyro: %s1"
"5_304_field { field_number: 2 }"	"Incendiez un Spy invisible ou déguisé en tant que Pyro : %s1"
"[english]5_304_field { field_number: 2 }"	"Ignite an invisible or disguised Spy as Pyro: %s1"
"5_305_field { field_number: 2 }"	"Victimes en tant que Pyro : %s1"
"[english]5_305_field { field_number: 2 }"	"Kill as Pyro: %s1"
"5_307_field { field_number: 2 }"	"Victimes d'un coup critique : %s1"
"[english]5_307_field { field_number: 2 }"	"Crit kill: %s1"
"5_308_field { field_number: 2 }"	"Victimes d'un mini-crit : %s1"
"[english]5_308_field { field_number: 2 }"	"Minicrit kill: %s1"
"5_3101_field { field_number: 2 }"	"Marquez des points sur une carte Point de contrôle : %s1"
"[english]5_3101_field { field_number: 2 }"	"Score points on a CP map: %s1"
"5_3102_field { field_number: 2 }"	"Capturez un point de contrôle : %s1"
"[english]5_3102_field { field_number: 2 }"	"Capture a Control Point on a CP map: %s1"
"5_3103_field { field_number: 2 }"	"Défendez un point de contrôle : %s1"
"[english]5_3103_field { field_number: 2 }"	"Defend a Control Point on a CP map: %s1"
"5_3104_field { field_number: 2 }"	"Remportez une manche sur une carte Point de contrôle : %s1"
"[english]5_3104_field { field_number: 2 }"	"Win a round on a CP map: %s1"
"5_3202_field { field_number: 2 }"	"Victimes en tant que Scout : %s1"
"[english]5_3202_field { field_number: 2 }"	"Kill as Scout: %s1"
"5_3203_field { field_number: 2 }"	"Victimes avec le Rafraîchisseur en plein saut : %s1"
"[english]5_3203_field { field_number: 2 }"	"Kill with The Soda Popper while jumping: %s1"
"5_3302_field { field_number: 2 }"	"Victimes en tant que Scout : %s1"
"[english]5_3302_field { field_number: 2 }"	"Kill as Scout: %s1"
"5_3303_field { field_number: 2 }"	"Tuez un ennemi étourdi : %s1"
"[english]5_3303_field { field_number: 2 }"	"Kill a stunned enemy: %s1"
"5_3304_field { field_number: 2 }"	"Capturez un objectif en tant que Scout : %s1"
"[english]5_3304_field { field_number: 2 }"	"Capture an objective as Scout: %s1"
"5_3402_field { field_number: 2 }"	"Victimes en tant que Soldier : %s1"
"[english]5_3402_field { field_number: 2 }"	"Kill as Soldier: %s1"
"5_3403_field { field_number: 2 }"	"Victimes d'un mini-crit en tant que Soldier : %s1"
"[english]5_3403_field { field_number: 2 }"	"Minicrit kill as Soldier: %s1"
"5_3404_field { field_number: 2 }"	"Tuez un ennemi en l'air à l'aide du Direct Hit en tant que Soldier : %s1"
"[english]5_3404_field { field_number: 2 }"	"Direct-Hit airborne enemy as Soldier: %s1"
"5_3405_field { field_number: 2 }"	"Tuez un ennemi à l'aide du Direct Hit en tant que Soldier : %s1"
"[english]5_3405_field { field_number: 2 }"	"Direct-Hit enemy as Soldier: %s1"
"5_3502_field { field_number: 2 }"	"Victimes en tant que Soldier : %s1"
"[english]5_3502_field { field_number: 2 }"	"Kill as Soldier: %s1"
"5_3503_field { field_number: 2 }"	"Victimes lors d'un saut explosif en tant que Soldier : %s1"
"[english]5_3503_field { field_number: 2 }"	"Kill while blast jumping as Soldier: %s1"
"5_3504_field { field_number: 2 }"	"Soignez 100 points de vie en une seule vie en tant que Soldier : %s1"
"[english]5_3504_field { field_number: 2 }"	"Heal 100 damage on hit in a single life as Soldier: %s1"
"5_3602_field { field_number: 2 }"	"Éteignez un coéquipier en feu : %s1"
"[english]5_3602_field { field_number: 2 }"	"Extinguish a burning teammate: %s1"
"5_3603_field { field_number: 2 }"	"Victimes avec un projectile renvoyé en tant que Pyro : %s1"
"[english]5_3603_field { field_number: 2 }"	"Kill with a reflected projectile as Pyro: %s1"
"5_3604_field { field_number: 2 }"	"Causez une mort environnementale en tant que Pyro : %s1"
"[english]5_3604_field { field_number: 2 }"	"Environmental kill as Pyro: %s1"
"5_3702_field { field_number: 2 }"	"Victimes en tant que Pyro : %s1"
"[english]5_3702_field { field_number: 2 }"	"Kill as Pyro: %s1"
"5_3703_field { field_number: 2 }"	"Victimes d'un coup critique en tant que Pyro : %s1"
"[english]5_3703_field { field_number: 2 }"	"Crit kill as Pyro: %s1"
"5_3704_field { field_number: 2 }"	"Victimes d'un coup critique en tant que Pyro : %s1"
"[english]5_3704_field { field_number: 2 }"	"Crit kill as Pyro: %s1"
"5_3802_field { field_number: 2 }"	"Victimes au corps à corps en tant que Demoman : %s1"
"[english]5_3802_field { field_number: 2 }"	"Melee kill as Demoman: %s1"
"5_3803_field { field_number: 2 }"	"Récupérez une tête en tant que Demoman : %s1"
"[english]5_3803_field { field_number: 2 }"	"Collect a head as Demoman: %s1"
"5_3804_field { field_number: 2 }"	"Frappez un ennemi avec un bouclier : %s1"
"[english]5_3804_field { field_number: 2 }"	"Bash an enemy with a shield: %s1"
"5_3805_field { field_number: 2 }"	"Victimes par raillerie en tant que Demoman : %s1"
"[english]5_3805_field { field_number: 2 }"	"Taunt kill as Demoman: %s1"
"5_3902_field { field_number: 2 }"	"Victimes avec des grenades collantes : %s1"
"[english]5_3902_field { field_number: 2 }"	"Sticky grenade kill: %s1"
"5_3903_field { field_number: 2 }"	"Tuez un ennemi capturant l'objectif : %s1"
"[english]5_3903_field { field_number: 2 }"	"Kill an enemy doing the objective: %s1"
"5_3904_field { field_number: 2 }"	"Exécutez un Double Donk avec le Danger public : %s1"
"[english]5_3904_field { field_number: 2 }"	"Double Donk with the Loose Cannon: %s1"
"5_4002_field { field_number: 2 }"	"Capturez ou défendez un objectif en tant que Heavy : %s1"
"[english]5_4002_field { field_number: 2 }"	"Capture or defend an objective as Heavy: %s1"
"5_4003_field { field_number: 2 }"	"Nourrissez un coéquipier blessé : %s1"
"[english]5_4003_field { field_number: 2 }"	"Feed an injured teammate: %s1"
"5_4004_field { field_number: 2 }"	"Encaissez 1 000 points de dégâts en une seule vie : %s1"
"[english]5_4004_field { field_number: 2 }"	"Take 1000 damage in a single life: %s1"
"5_400_field { field_number: 2 }"	"Marquez des points en tant que Demoman : %s1"
"[english]5_400_field { field_number: 2 }"	"Score points as Demoman: %s1"
"5_401_field { field_number: 2 }"	"Victimes faites avec des grenades collantes en tant que Demoman : %s1"
"[english]5_401_field { field_number: 2 }"	"Sticky grenade kill as Demoman: %s1"
"5_402_field { field_number: 2 }"	"Victimes au corps à corps en tant que Demoman : %s1"
"[english]5_402_field { field_number: 2 }"	"Melee kill as Demoman: %s1"
"5_403_field { field_number: 2 }"	"En tant que Demoman, tuez un ennemi capturant l'objectif : %s1"
"[english]5_403_field { field_number: 2 }"	"As Demoman, kill an enemy doing the objective: %s1"
"5_404_field { field_number: 2 }"	"Tuez un ennemi en tant que Demoman : %s1"
"[english]5_404_field { field_number: 2 }"	"Get a kill as Demoman: %s1"
"5_405_field { field_number: 2 }"	"Frappez un ennemi avec un bouclier : %s1"
"[english]5_405_field { field_number: 2 }"	"Bash an enemy with a shield: %s1"
"5_407_field { field_number: 2 }"	"Récupérez une tête : %s1"
"[english]5_407_field { field_number: 2 }"	"Collect a head: %s1"
"5_4102_field { field_number: 2 }"	"Victimes en tant que Heavy : %s1"
"[english]5_4102_field { field_number: 2 }"	"Kill as Heavy: %s1"
"5_4103_field { field_number: 2 }"	"Bloquez 500 points de dégâts en tant que Heavy : %s1"
"[english]5_4103_field { field_number: 2 }"	"Block 500 damage as Heavy: %s1"
"5_4104_field { field_number: 2 }"	"Encaissez 1 000 points de dégâts en une seule vie : %s1"
"[english]5_4104_field { field_number: 2 }"	"Take 1000 damage in a single life: %s1"
"5_4202_field { field_number: 2 }"	"Victimes à la mitrailleuse : %s1"
"[english]5_4202_field { field_number: 2 }"	"Kill with a Sentry: %s1"
"5_4203_field { field_number: 2 }"	"Victimes à la mitrailleuse sous contrôle du Dompteur : %s1"
"[english]5_4203_field { field_number: 2 }"	"Kill with a Wrangled Sentry: %s1"
"5_4204_field { field_number: 2 }"	"Faites 5 victimes à la mitrailleuse en une seule vie : %s1"
"[english]5_4204_field { field_number: 2 }"	"Get 5 Sentry kills in a single life: %s1"
"5_4302_field { field_number: 2 }"	"Distribuez 500 points de vie à vos coéquipiers : %s1"
"[english]5_4302_field { field_number: 2 }"	"Dispense 500 health to teammates: %s1"
"5_4303_field { field_number: 2 }"	"Téléportez un allié : %s1"
"[english]5_4303_field { field_number: 2 }"	"Teleport a teammate: %s1"
"5_4304_field { field_number: 2 }"	"Victimes par tirs critiques de vengeance avec la Justice Frontalière : %s1"
"[english]5_4304_field { field_number: 2 }"	"Revenge Crit Kill with the Frontier Justice: %s1"
"5_4402_field { field_number: 2 }"	"Soignez 50 points de vie avec l'Arbalète du Croisé : %s1"
"[english]5_4402_field { field_number: 2 }"	"Heal 50 health with the Crusader's Crossbow: %s1"
"5_4403_field { field_number: 2 }"	"Régénérez ou récoltez 200 de santé en tant que Medic : %s1"
"[english]5_4403_field { field_number: 2 }"	"Regenerate or collect 200 health as Medic: %s1"
"5_4404_field { field_number: 2 }"	"Soins à longue distance avec l'Arbalète du Croisé : %s1"
"[english]5_4404_field { field_number: 2 }"	"Long range heal with the Crusader's Crossbow: %s1"
"5_4502_field { field_number: 2 }"	"Aidez à tuer un ennemi en tant que Medic : %s1"
"[english]5_4502_field { field_number: 2 }"	"Assist in a kill as Medic: %s1"
"5_4503_field { field_number: 2 }"	"Aidez à tuer un ennemi avec un coup critique : %s1"
"[english]5_4503_field { field_number: 2 }"	"Assist in a crit-boosted kill: %s1"
"5_4504_field { field_number: 2 }"	"Aidez à tuer 3 ennemis en prodiguant une seule über-charge Kritzkrieg : %s1"
"[english]5_4504_field { field_number: 2 }"	"Assist in 3 kills in a single Kritzkrieg uber: %s1"
"5_4602_field { field_number: 2 }"	"Victimes en tant que Sniper : %s1"
"[english]5_4602_field { field_number: 2 }"	"Kill as Sniper: %s1"
"5_4603_field { field_number: 2 }"	"Coopérations avec le Jaraté en tant que Sniper : %s1"
"[english]5_4603_field { field_number: 2 }"	"Jarate assist as Sniper: %s1"
"5_4604_field { field_number: 2 }"	"Victimes couvertes de Jaraté : %s1"
"[english]5_4604_field { field_number: 2 }"	"Kill an enemy covered in Jarate: %s1"
"5_4702_field { field_number: 2 }"	"Tirs en pleine tête avec une flèche en tant que Sniper : %s1"
"[english]5_4702_field { field_number: 2 }"	"Headshot with an arrow as Sniper: %s1"
"5_4703_field { field_number: 2 }"	"Victimes avec une flèche à longue distance en tant que Sniper : %s1"
"[english]5_4703_field { field_number: 2 }"	"Long range arrow kill as Sniper: %s1"
"5_4704_field { field_number: 2 }"	"Victimes avec une flèche à courte distance en tant que Sniper : %s1"
"[english]5_4704_field { field_number: 2 }"	"Close range arrow kill as Sniper: %s1"
"5_4705_field { field_number: 2 }"	"Victimes par raillerie en tant que Sniper : %s1"
"[english]5_4705_field { field_number: 2 }"	"Taunt kill as Sniper: %s1"
"5_4802_field { field_number: 2 }"	"Détruisez une construction avec un saboteur : %s1"
"[english]5_4802_field { field_number: 2 }"	"Destroy a building with a sapper: %s1"
"5_4803_field { field_number: 2 }"	"Survivez à une attaque qui aurait dû vous tuer : %s1"
"[english]5_4803_field { field_number: 2 }"	"Survive an attack that would otherwise kill you: %s1"
"5_4804_field { field_number: 2 }"	"Absorbez 125 points de vie avec la Dead Ringer : %s1"
"[english]5_4804_field { field_number: 2 }"	"Absorb 125 health with the Deadringer: %s1"
"5_4902_field { field_number: 2 }"	"Détruisez une construction avec un saboteur : %s1"
"[english]5_4902_field { field_number: 2 }"	"Destroy a building with a Sapper: %s1"
"5_4903_field { field_number: 2 }"	"Poignardez l'ennemi en lequel vous êtes déguisé : %s1"
"[english]5_4903_field { field_number: 2 }"	"Backstab the enemy you are disguised as: %s1"
"5_4904_field { field_number: 2 }"	"Victimes lorsque non déguisé en tant que Spy : %s1"
"[english]5_4904_field { field_number: 2 }"	"Undisguised kill as Spy: %s1"
"5_4905_field { field_number: 2 }"	"Tuez un Heavy, un Medic, Sniper, ou un Engineer en tant que Spy : %s1"
"[english]5_4905_field { field_number: 2 }"	"Kill Heavy, Medic, Sniper, or Engineer as Spy: %s1"
"5_5001_field { field_number: 2 }"	"Marquez des points sur Snowycoast : %s1"
"[english]5_5001_field { field_number: 2 }"	"Score points on Snowycoast: %s1"
"5_5002_field { field_number: 2 }"	"Remportez une manche sur Snowycoast : %s1"
"[english]5_5002_field { field_number: 2 }"	"Win a round on Snowycoast: %s1"
"5_500_field { field_number: 2 }"	"Marquez des points en tant que Heavy : %s1"
"[english]5_500_field { field_number: 2 }"	"Score points as Heavy: %s1"
"5_501_field { field_number: 2 }"	"Capturez et défendez un objectif en tant que Heavy : %s1"
"[english]5_501_field { field_number: 2 }"	"Capture or defend an objective as Heavy: %s1"
"5_502_field { field_number: 2 }"	"Tuez un Scout en tant que Heavy : %s1"
"[english]5_502_field { field_number: 2 }"	"Kill a Scout as Heavy: %s1"
"5_503_field { field_number: 2 }"	"Détruire une construction d'Engineer en tant que Heavy : %s1"
"[english]5_503_field { field_number: 2 }"	"Destroy an Engineer building as Heavy: %s1"
"5_504_field { field_number: 2 }"	"Tuez un Heavy en tant que Heavy : %s1"
"[english]5_504_field { field_number: 2 }"	"Kill a Heavy as Heavy: %s1"
"5_505_field { field_number: 2 }"	"Encaissez 1 000 points de dégâts en une seule vie en tant que Heavy : %s1"
"[english]5_505_field { field_number: 2 }"	"Take 1000 damage in a single life as Heavy: %s1"
"5_506_field { field_number: 2 }"	"Tuez un ennemi en tant que Heavy : %s1"
"[english]5_506_field { field_number: 2 }"	"Get a kill as Heavy: %s1"
"5_508_field { field_number: 2 }"	"Nourrissez un coéquipier en tant que Heavy : %s1"
"[english]5_508_field { field_number: 2 }"	"Feed a teammate as Heavy: %s1"
"5_5101_field { field_number: 2 }"	"Marquez des points sur Vanguard : %s1"
"[english]5_5101_field { field_number: 2 }"	"Score points on Vanguard: %s1"
"5_5102_field { field_number: 2 }"	"Remportez une manche sur Vanguard : %s1"
"[english]5_5102_field { field_number: 2 }"	"Win a round on Vanguard: %s1"
"5_5201_field { field_number: 2 }"	"Marquez des points sur Landfall : %s1"
"[english]5_5201_field { field_number: 2 }"	"Score points on Landfall: %s1"
"5_5202_field { field_number: 2 }"	"Remportez une manche sur Landfall : %s1"
"[english]5_5202_field { field_number: 2 }"	"Win a round on Landfall: %s1"
"5_5301_field { field_number: 2 }"	"Marquez des points sur Highpass : %s1"
"[english]5_5301_field { field_number: 2 }"	"Score points on Highpass: %s1"
"5_5302_field { field_number: 2 }"	"Remportez une manche sur Highpass : %s1"
"[english]5_5302_field { field_number: 2 }"	"Win a round on Highpass: %s1"
"5_5401_field { field_number: 2 }"	"Récoltez des âmes sur Maple Ridge Event : %s1"
"[english]5_5401_field { field_number: 2 }"	"Collect souls on Maple Ridge Event: %s1"
"5_5402_field { field_number: 2 }"	"Récupérez une citrouille d'Halloween : %s1"
"[english]5_5402_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_5403_field { field_number: 2 }"	"Victimes d'une citrouille explosive : %s1"
"[english]5_5403_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_5501_field { field_number: 2 }"	"Récupérez des âmes sur Brimstone : %s1"
"[english]5_5501_field { field_number: 2 }"	"Collect souls on Brimstone: %s1"
"5_5502_field { field_number: 2 }"	"Récupérez une citrouille d'Halloween : %s1"
"[english]5_5502_field { field_number: 2 }"	"Collect a Halloween Pumpkin: %s1"
"5_5503_field { field_number: 2 }"	"Victimes d'une citrouille explosive : %s1"
"[english]5_5503_field { field_number: 2 }"	"Kill with a pumpkin bomb: %s1"
"5_5601_field { field_number: 2 }"	"Récupérez des âmes sur Pit of Death : %s1"
"[english]5_5601_field { field_number: 2 }"	"Collect souls on Pit of Death: %s1"
"5_5602_field { field_number: 2 }"	"Récupérez des âmes hantées : %s1"
"[english]5_5602_field { field_number: 2 }"	"Collect haunted souls: %s1"
"5_5603_field { field_number: 2 }"	"Déposez des âmes hantées dans les enfers : %s1"
"[english]5_5603_field { field_number: 2 }"	"Deposit haunted souls in the Underworld: %s1"
"5_5701_field { field_number: 2 }"	"Marquez des points sur Mercenary Park : %s1"
"[english]5_5701_field { field_number: 2 }"	"Score points on Mercenary Park: %s1"
"5_5702_field { field_number: 2 }"	"Capturez ou défendez un point de contrôle sur Mercenary Park : %s1"
"[english]5_5702_field { field_number: 2 }"	"Capture or defend a Control Point on Mercenary Park: %s1"
"5_5703_field { field_number: 2 }"	"Défendez un point de contrôle sur Mercenary Park : %s1"
"[english]5_5703_field { field_number: 2 }"	"Defend a Control Point on Mercenary Park: %s1"
"5_5704_field { field_number: 2 }"	"Remportez une manche sur Mercenary Park : %s1"
"[english]5_5704_field { field_number: 2 }"	"Win a round on Mercenary Park: %s1"
"5_5707_field { field_number: 2 }"	"Capturez un objectif en tant que Pyro : %s1"
"[english]5_5707_field { field_number: 2 }"	"Capture objective as Pyro: %s1"
"5_5708_field { field_number: 2 }"	"Dominez un joueur en tant que Pyro : %s1"
"[english]5_5708_field { field_number: 2 }"	"Dominate a player as Pyro: %s1"
"5_5709_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie en tant que Heavy : %s1"
"[english]5_5709_field { field_number: 2 }"	"Get 5 kills as Heavy in a single life: %s1"
"5_5712_field { field_number: 2 }"	"Infligez 500 de dégâts de brûlure en une seule vie : %s1"
"[english]5_5712_field { field_number: 2 }"	"Deal 500 afterburn damage in a single life: %s1"
"5_5713_field { field_number: 2 }"	"Éteignez un coéquipier en feu à l'aide du propulseur thermique : %s1"
"[english]5_5713_field { field_number: 2 }"	"Extinguish a teammate with the Thermal Thruster: %s1"
"5_5714_field { field_number: 2 }"	"Tuez des ennemis à l'aide du propulseur thermique : %s1"
"[english]5_5714_field { field_number: 2 }"	"Blast enemies with the Thermal Thruster: %s1"
"5_5715_field { field_number: 2 }"	"Capturez un objectif : %s1"
"[english]5_5715_field { field_number: 2 }"	"Capture an Objective on offense: %s1"
"5_5716_field { field_number: 2 }"	"Dominez un autre joueur : %s1"
"[english]5_5716_field { field_number: 2 }"	"Dominate another player: %s1"
"5_5717_field { field_number: 2 }"	"Soyez le meilleur joueur de l'équipe défensive : %s1"
"[english]5_5717_field { field_number: 2 }"	"Be MVP on defense: %s1"
"5_5718_field { field_number: 2 }"	"Défendez un objectif : %s1"
"[english]5_5718_field { field_number: 2 }"	"Defend an objective: %s1"
"5_5719_field { field_number: 2 }"	"Dominez un joueur en tant que Demoman : %s1"
"[english]5_5719_field { field_number: 2 }"	"Dominate a player as Demoman: %s1"
"5_5720_field { field_number: 2 }"	"Dominez un joueur : %s1"
"[english]5_5720_field { field_number: 2 }"	"Get a domination: %s1"
"5_5721_field { field_number: 2 }"	"Dominez un joueur en tant que Heavy : %s1"
"[english]5_5721_field { field_number: 2 }"	"Dominate a player as Heavy: %s1"
"5_5722_field { field_number: 2 }"	"Dominez un joueur en tant que Engineer : %s1"
"[english]5_5722_field { field_number: 2 }"	"Dominate a player as Engineer: %s1"
"5_5723_field { field_number: 2 }"	"Dominez un joueur en tant que Scout : %s1"
"[english]5_5723_field { field_number: 2 }"	"Dominate a player as Scout: %s1"
"5_5960_field { field_number: 2 }"	"Dominez un joueur en tant que Soldier : %s1"
"[english]5_5960_field { field_number: 2 }"	"Dominate a player as Soldier: %s1"
"5_5961_field { field_number: 2 }"	"Dominez un joueur en tant que Sniper : %s1"
"[english]5_5961_field { field_number: 2 }"	"Dominate a player as Sniper: %s1"
"5_5962_field { field_number: 2 }"	"Dominez un joueur en tant que Spy : %s1"
"[english]5_5962_field { field_number: 2 }"	"Dominate a player as Spy: %s1"
"5_5964_field { field_number: 2 }"	"Tuez 5 ennemis en une vie : %s1"
"[english]5_5964_field { field_number: 2 }"	"Get 5 kills in a single life: %s1"
"5_5965_field { field_number: 2 }"	"Tuez un ennemi : %s1"
"[english]5_5965_field { field_number: 2 }"	"Get a kill: %s1"
"5_5966_field { field_number: 2 }"	"Dominez un autre joueur sur Mercenary Park : %s1"
"[english]5_5966_field { field_number: 2 }"	"Dominate another player on Mercenary Park: %s1"
"5_5967_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie sur Mercenary Park : %s1"
"[english]5_5967_field { field_number: 2 }"	"Get 5 kills in a single life on Mercenary Park: %s1"
"5_5968_field { field_number: 2 }"	"Marquez des points sur une carte Capture de drapeau : %s1"
"[english]5_5968_field { field_number: 2 }"	"Score points on a CTF map: %s1"
"5_5970_field { field_number: 2 }"	"Capturez le drapeau : %s1"
"[english]5_5970_field { field_number: 2 }"	"Capture the flag: %s1"
"5_5971_field { field_number: 2 }"	"Victimes d'un coup critique après avoir récupéré les documents : %s1"
"[english]5_5971_field { field_number: 2 }"	"Crit kill after capturing the intelligence: %s1"
"5_5972_field { field_number: 2 }"	"Protégez vos documents : %s1"
"[english]5_5972_field { field_number: 2 }"	"Defend your intelligence: %s1"
"5_5973_field { field_number: 2 }"	"Marquez des points sur DeGroot Keep : %s1"
"[english]5_5973_field { field_number: 2 }"	"Forsooth! Score points on DeGroot Keep: %s1"
"5_5975_field { field_number: 2 }"	"Défendez des points sur DeGroot Keep : %s1"
"[english]5_5975_field { field_number: 2 }"	"Safeguard thine point on DeGroot Keep: %s1"
"5_5976_field { field_number: 2 }"	"Capturez un point ennemi sur DeGroot Keep : %s1"
"[english]5_5976_field { field_number: 2 }"	"Pillage the enemy point on DeGroot Keep: %s1"
"5_5977_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie : %s1"
"[english]5_5977_field { field_number: 2 }"	"Vanquish 5 enemies in a single bout: %s1"
"5_5979_field { field_number: 2 }"	"Tuez un ennemi en mode Mannpower : %s1"
"[english]5_5979_field { field_number: 2 }"	"Get a kill in Mannpower: %s1"
"5_5980_field { field_number: 2 }"	"Tuez un ennemi ayant un powerup alors que vous n'en avez pas : %s1"
"[english]5_5980_field { field_number: 2 }"	"Kill an enemy with a Powerup while you don't have a Powerup: %s1"
"5_5981_field { field_number: 2 }"	"Tuez un ennemi alors que vous utilisez le grappin : %s1"
"[english]5_5981_field { field_number: 2 }"	"Get a kill while grappling: %s1"
"5_5982_field { field_number: 2 }"	"Tuez 10 ennemis en une seule vie en mode Mannpower : %s1"
"[english]5_5982_field { field_number: 2 }"	"Get 10 kills in Mannpower in a single life: %s1"
"5_5984_field { field_number: 2 }"	"Marquez des points en mode PASSE-temps : %s1"
"[english]5_5984_field { field_number: 2 }"	"Score points in PASS time: %s1"
"5_5985_field { field_number: 2 }"	"Marquez un but : %s1"
"[english]5_5985_field { field_number: 2 }"	"Score a goal with the JACK: %s1"
"5_5986_field { field_number: 2 }"	"Interceptez la balle en mode PASSE-temps : %s1"
"[english]5_5986_field { field_number: 2 }"	"Make an interception in PASSTime: %s1"
"5_5991_field { field_number: 2 }"	"Tuez un ennemi d'un coup critique au corps-à-corps avec le Gunslinger : %s1"
"[english]5_5991_field { field_number: 2 }"	"Get a melee crit kill with the Gunslinger: %s1"
"5_5996_field { field_number: 2 }"	"Tuez un ennemi avec votre arme principale : %s1"
"[english]5_5996_field { field_number: 2 }"	"Get a kill with your primary weapon: %s1"
"5_5997_field { field_number: 2 }"	"Tuez un ennemi avec votre arme principale : %s1"
"[english]5_5997_field { field_number: 2 }"	"Get a kill with your primary weapon: %s1"
"5_5998_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie à l'aide de la Bête de bronze : %s1"
"[english]5_5998_field { field_number: 2 }"	"Get 5 kills with the Brass Beast in a single life: %s1"
"5_600_field { field_number: 2 }"	"Marquez des points en tant que Engineer : %s1"
"[english]5_600_field { field_number: 2 }"	"Score points as Engineer: %s1"
"5_601_field { field_number: 2 }"	"Tuez 3 ennemis avec une seule mitrailleuse : %s1"
"[english]5_601_field { field_number: 2 }"	"Get 3 kills with a single Sentry: %s1"
"5_604_field { field_number: 2 }"	"Tuez un ennemi en tant que Engineer : %s1"
"[english]5_604_field { field_number: 2 }"	"Get a kill as Engineer: %s1"
"5_607_field { field_number: 2 }"	"Victimes à la mitrailleuse sous contrôle du Dompteur : %s1"
"[english]5_607_field { field_number: 2 }"	"Kill with Wrangled Sentry: %s1"
"5_608_field { field_number: 2 }"	"Victimes par tirs critiques de vengeance : %s1"
"[english]5_608_field { field_number: 2 }"	"Revenge Crit kill: %s1"
"5_6266_field { field_number: 2 }"	"Encaissez 1000 points de dégâts en une seule vie en utilisant la Bête de bronze : %s1"
"[english]5_6266_field { field_number: 2 }"	"Take 1000 damage in a single life while using the Brass Beast: %s1"
"5_6267_field { field_number: 2 }"	"Tuez un ennemi à l'aide de la Bête de bronze : %s1"
"[english]5_6267_field { field_number: 2 }"	"Get a kill with the Brass Beast: %s1"
"5_6272_field { field_number: 2 }"	"2 tirs directs consécutifs avec le Loch-n-Load : %s1"
"[english]5_6272_field { field_number: 2 }"	"2 consecutive direct hits with the Loch-n-Load: %s1"
"5_6273_field { field_number: 2 }"	"Victimes avec le Loch-n-Load : %s1"
"[english]5_6273_field { field_number: 2 }"	"Kill with The Loch-n-Load: %s1"
"5_6278_field { field_number: 2 }"	"5 ennemis tués d'affilée avec le Loch-n-Load : %s1"
"[english]5_6278_field { field_number: 2 }"	"5 kill streak with the Loch-n-Load: %s1"
"5_6283_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie en tant que Demoman : %s1"
"[english]5_6283_field { field_number: 2 }"	"Get 5 kills as Demo in a single life: %s1"
"5_6285_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie en tant que Engineer : %s1"
"[english]5_6285_field { field_number: 2 }"	"Get 5 kills as Engineer in a single life: %s1"
"5_6287_field { field_number: 2 }"	"Soyez le meilleur joueur en tant que Demoman : %s1"
"[english]5_6287_field { field_number: 2 }"	"Be MVP as Demoman: %s1"
"5_6288_field { field_number: 2 }"	"Soyez le meilleur joueur en tant que Heavy : %s1"
"[english]5_6288_field { field_number: 2 }"	"Be MVP as Heavy: %s1"
"5_6289_field { field_number: 2 }"	"Soyez le meilleur joueur en tant que Engineer : %s1"
"[english]5_6289_field { field_number: 2 }"	"Be MVP as Engineer: %s1"
"5_6295_field { field_number: 2 }"	"Tuez un ennemi avec le Back Scatter : %s1"
"[english]5_6295_field { field_number: 2 }"	"Get a kill with the Back Scatter: %s1"
"5_6296_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie avec le Back Scatter : %s1"
"[english]5_6296_field { field_number: 2 }"	"Get 5 kills with the Back Scatter in a single life: %s1"
"5_6297_field { field_number: 2 }"	"Tuez un ennemi d'un mini-crit avec le Back Scatter : %s1"
"[english]5_6297_field { field_number: 2 }"	"Get a minicrit kill with the Back Scatter: %s1"
"5_6298_field { field_number: 2 }"	"Tuez un ennemi avec le Phlogistinateur : %s1"
"[english]5_6298_field { field_number: 2 }"	"Get a kill with the Phlogistinator: %s1"
"5_6299_field { field_number: 2 }"	"Tuez un ennemi lorsque Mmmph est activé : %s1"
"[english]5_6299_field { field_number: 2 }"	"Get a kill while Mmmph'd: %s1"
"5_6300_field { field_number: 2 }"	"Tuez 5 ennemis en une seule vie lorsque Mmmph est activé : %s1"
"[english]5_6300_field { field_number: 2 }"	"Get 5 kills while Mmmph'd in a single life: %s1"
"5_6306_field { field_number: 2 }"	"Tuez un ennemi avec le Phlogistinateur : %s1"
"[english]5_6306_field { field_number: 2 }"	"Get a kill with the Phlogistinator: %s1"
